old url,new url
http://statistics.dwp.gov.uk/asd/rss/ad_hoc_rss.php,https://www.gov.uk/government/publications.atom?departments%5B%5D=department-for-work-pensions&publication_filter_option=statistics
http://statistics.dwp.gov.uk/asd/rss/foi_rss.php,https://www.gov.uk/government/publications.atom?departments%5B%5D=department-for-work-pensions&publication_filter_option=foi-releases
http://statistics.dwp.gov.uk/asd/rss/news_rss.php,https://www.gov.uk/government/announcements.atom?announcement_type_option=press-releases&departments%5B%5D=department-for-work-pensions&keywords=statistics
http://statistics.dwp.gov.uk/asd/rss/pq_rss.php,http://www.parliament.uk/about/how/business/written-answers/
http://statistics.dwp.gov.uk/asd/rss/recent_statistics_rss.php,https://www.gov.uk/government/publications.atom?departments%5B%5D=department-for-work-pensions&publication_filter_option=statistics
http://statistics.dwp.gov.uk/asd/index.php?page=wfp,https://www.gov.uk/government/organisations/department-for-work-pensions/series/winter-fuel-payments-caseload-and-household-figures
http://statistics.dwp.gov.uk/asd/index.php?page=stpp_cq,https://www.gov.uk/government/organisations/department-for-work-pensions/series/national-insurance-contributions-statistics
http://statistics.dwp.gov.uk/asd/hbai/hbai2011/index.php?page=appendices,https://www.gov.uk/government/publications/households-below-average-income-hbai-199495-to-201011
http://statistics.dwp.gov.uk/asd/hbai/hbai2011/index.php?page=chapters,https://www.gov.uk/government/publications/households-below-average-income-hbai-199495-to-201011
http://statistics.dwp.gov.uk/asd/hbai/hbai2011/index.php?page=contents,https://www.gov.uk/government/publications/households-below-average-income-hbai-199495-to-201011
http://statistics.dwp.gov.uk/asd/index.php?page=wp,https://www.gov.uk/government/organisations/department-for-work-pensions/series/work-programme-statistics--2
http://statistics.dwp.gov.uk/asd/asd1/hb_ctb/index.php?page=hbctb_arc,https://www.gov.uk/government/organisations/department-for-work-pensions/series/housing-benefit-and-council-tax-benefit-caseload-statistics--2
http://statistics.dwp.gov.uk/asd/asd1/los/index.php?page=los_wor,https://www.gov.uk/government/publications/life-opportunities-survey-wave-one-results-2009-to-2011
http://statistics.dwp.gov.uk/asd/workingage/esa_wca/index.php?page=esa_wca_arc,https://www.gov.uk/government/organisations/department-for-work-pensions/series/employment-and-support-allowance-outcomes-of-work-capability-assessment
http://statistics.dwp.gov.uk/asd/index.php?page=ypg,https://www.gov.uk/government/publications/young-persons-guarantee-statistics
http://statistics.dwp.gov.uk/asd/longitudinal_study/index.php?page=ic_longitudinal_study,https://www.gov.uk/government/publications/work-and-pensions-longitudinal-study
http://statistics.dwp.gov.uk/asd/PQ_FOI/index.php?page=foi_2012_q4,https://www.gov.uk/government/organisations/department-for-work-pensions/series/dwp-statistical-foi-releases
http://statistics.dwp.gov.uk/asd/asd1/iidb/index.php?page=iidb_arc,https://www.gov.uk/government/organisations/department-for-work-pensions/series/industrial-injuries-disablement-benefit-quarterly-statistics
http://statistics.dwp.gov.uk/asd/asd1/tabtools/census_output_area_data/index.php?page=census_output_area_data_arc,https://www.gov.uk/government/organisations/department-for-work-pensions/about/statistics
http://statistics.dwp.gov.uk/asd/frs/index/index.php?page=publications,https://www.gov.uk/government/organisations/department-for-work-pensions/series/family-resources-survey--2
http://statistics.dwp.gov.uk/asd/index.php?page=statistics_a_to_z,https://www.gov.uk/government/publications?keywords=&publication_filter_option=statistics&topics%5B%5D=all&departments%5B%5D=department-for-work-pensions&world_locations%5B%5D=all&direction=before&date=2013-05-01
http://statistics.dwp.gov.uk/asd/PQ_FOI/index.php?page=foi_arc,https://www.gov.uk/government/publications?keywords=statistical&publication_filter_option=foi-releases&topics%5B%5D=all&departments%5B%5D=department-for-work-pensions&world_locations%5B%5D=all&direction=before&date=2013-05-01
http://statistics.dwp.gov.uk/asd/PQ_FOI/index.php?page=pq_arc,http://www.parliament.uk/business/publications/hansard/commons/
http://statistics.dwp.gov.uk/asd/asd1/adhoc_analysis/index.php?page=adhoc_analysis_arc,https://www.gov.uk/government/organisations/department-for-work-pensions/about/statistics
http://statistics.dwp.gov.uk/asd/asd1/niall/index.php?page=nino_allocation,https://www.gov.uk/government/publications/national-insurance-number-allocations-to-adult-overseas-nationals-entering-the-uk
http://statistics.dwp.gov.uk/asd/asd1/niall/index.php?page=nino_allocation_arc,https://www.gov.uk/government/organisations/department-for-work-pensions/series/national-insurance-number-allocations-to-adult-overseas-nationals-entering-the-uk
http://statistics.dwp.gov.uk/asd/asd1/pwp/index.php?page=pwp,https://www.gov.uk/government/organisations/department-for-work-pensions/series/pre-work-programme-and-get-britain-working
http://statistics.dwp.gov.uk/asd/asd2/index.php?page=fraud_error,https://www.gov.uk/government/organisations/department-for-work-pensions/series/fraud-and-error-in-the-benefit-system
http://statistics.dwp.gov.uk/asd/asd2/index.php?page=fraud_error_arc,https://www.gov.uk/government/organisations/department-for-work-pensions/series/fraud-and-error-in-the-benefit-system
http://statistics.dwp.gov.uk/asd/asd4/index.php?page=expenditure,https://www.gov.uk/government/organisations/department-for-work-pensions/series/benefit-expenditure-tables
http://statistics.dwp.gov.uk/asd/frs/index.php?page=index,https://www.gov.uk/government/organisations/department-for-work-pensions/series/family-resources-survey--2
http://statistics.dwp.gov.uk/asd/frs,https://www.gov.uk/government/organisations/department-for-work-pensions/series/family-resources-survey--2
http://statistics.dwp.gov.uk/asd/index.php?page=abstract?,https://www.gov.uk/government/organisations/department-for-work-pensions/series/abstract-of-statistics-for-benefits-national-insurance-contributions-and-indices-of-prices-and-earnings
http://statistics.dwp.gov.uk/asd/index.php?page=csa,https://www.gov.uk/government/organisations/department-for-work-pensions/series/child-support-agency-quarterly-summary-statistics--2
http://statistics.dwp.gov.uk/asd/index.php?page=esa,https://www.gov.uk/government/organisations/department-for-work-pensions/about/statistics
http://statistics.dwp.gov.uk/asd/index.php?page=nddp,http://tools.dwp.gov.uk/100pc/tabtool.html
http://statistics.dwp.gov.uk/asd/index.php?page=ndlp,http://tools.dwp.gov.uk/100pc/tabtool.html
http://statistics.dwp.gov.uk/asd/index.php?page=ndp,http://tools.dwp.gov.uk/100pc/tabtool.html
http://statistics.dwp.gov.uk/asd/index.php?page=ndyp,http://tools.dwp.gov.uk/100pc/tabtool.html
http://statistics.dwp.gov.uk/asd/index.php?page=hbai_arc,https://www.gov.uk/government/organisations/department-for-work-pensions/series/households-below-average-income-hbai--2
http://statistics.dwp.gov.uk/asd/index.php?page=irb,https://www.gov.uk/government/organisations/department-for-work-pensions/series/income-related-benefits-estimates-of-take-up--2
http://statistics.dwp.gov.uk/asd/index.php?page=irb_arc,https://www.gov.uk/government/organisations/department-for-work-pensions/series/income-related-benefits-estimates-of-take-up--2
http://statistics.dwp.gov.uk/asd/index.php?page=pensioners_income_arc,https://www.gov.uk/government/organisations/department-for-work-pensions/series/pensioners-incomes-series-statistics--3
http://statistics.dwp.gov.uk/asd/index.php?page=statistical_summaries,https://www.gov.uk/government/organisations/department-for-work-pensions/series/dwp-statistical-summaries
http://statistics.dwp.gov.uk/asd/index.php?page=tabtool,http://tools.dwp.gov.uk/100pc/tabtool.html
http://statistics.dwp.gov.uk/asd/asd1/ben_hholds/index.php?page=child_ben_hholds,https://www.gov.uk/government/organisations/department-for-work-pensions/series/children-in-out-of-work-benefit-households--2
http://statistics.dwp.gov.uk/asd/asd1/data_visualisation/index.php?page=out_of_work_benefits,https://www.gov.uk/government/organisations/department-for-work-pensions/series/data-visualisations
http://statistics.dwp.gov.uk/asd/asd1/data_visualisation/work_programme/index.php?page=work_programme,https://www.gov.uk/government/organisations/department-for-work-pensions/series/data-visualisations
http://statistics.dwp.gov.uk/asd/asd1/ma/index.php?page=ma_arc,https://www.gov.uk/government/organisations/department-for-work-pensions/series/maternity-allowance-quarterly-statistics
http://statistics.dwp.gov.uk/asd/frs/index/index.php?page=contactindex,https://www.gov.uk/government/organisations/department-for-work-pensions/series/family-resources-survey--2
http://statistics.dwp.gov.uk/asd/frs/index/index.php?page=links,https://www.gov.uk/government/organisations/department-for-work-pensions/series/family-resources-survey--2
http://statistics.dwp.gov.uk/asd/index.php?page=hbai,https://www.gov.uk/government/organisations/department-for-work-pensions/series/households-below-average-income-hbai--2
http://statistics.dwp.gov.uk/asd/pra_listx.php?benefit=6mo,https://www.gov.uk/government/organisations/department-for-work-pensions/series/jobseekers-allowance-statistics-on-the-six-month-offer--2
http://statistics.dwp.gov.uk/asd/pra_listx.php?benefit=annual,https://www.gov.uk/government/organisations/department-for-work-pensions/series/abstract-of-statistics-for-benefits-national-insurance-contributions-and-indices-of-prices-and-earnings
http://statistics.dwp.gov.uk/asd/pra_listx.php?benefit=atw_p2w,https://www.gov.uk/government/publications/pre-release-access-to-statistics-order-2008
http://statistics.dwp.gov.uk/asd/pra_listx.php?benefit=csa,https://www.gov.uk/government/publications/pre-release-access-to-statistics-order-2008
http://statistics.dwp.gov.uk/asd/pra_listx.php?benefit=early,https://www.gov.uk/government/publications/pre-release-access-to-statistics-order-2008
http://statistics.dwp.gov.uk/asd/pra_listx.php?benefit=esa_ibr,https://www.gov.uk/government/publications/pre-release-access-to-statistics-order-2008
http://statistics.dwp.gov.uk/asd/pra_listx.php?benefit=esa_sanc,https://www.gov.uk/government/publications/pre-release-access-to-statistics-order-2008
